id,product_id,sku,price,sale_price,stock_quantity,image,is_active,created_at,updated_at
569,1103,S25B105510SSF25034,29,0,10,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
570,1103,S25B105510SSF25035,29,0,4,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
571,1103,S25B105510SSF80029,29,0,8,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
572,1103,S25B105510SSF80030,29,0,12,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
573,1103,S25B105510SSF80031,29,0,3,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
575,1103,S25B105510SSF80033,29,0,3,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
576,1103,S25B105510SSF80034,29,0,3,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
577,1103,S25B105510SSF80035,29,0,5,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
578,1103,S25B105510SSF80929,29,0,11,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
579,1103,S25B105510SSF80930,29,0,16,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
580,1103,S25B105510SSF80931,29,0,8,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
581,1103,S25B105510SSF80932,29,0,4,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
582,1103,S25B105510SSF80934,29,0,5,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
583,1104,S25B105610SSF70029,29,0,29,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
584,1104,S25B105610SSF70030,29,0,29,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
585,1104,S25B105610SSF70031,29,0,19,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
586,1104,S25B105610SSF70032,29,0,7,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
587,1104,S25B105610SSF70033,29,0,10,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
588,1104,S25B105610SSF70034,29,0,8,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
589,1104,S25B105610SSF70035,29,0,9,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
590,1104,S25B105610SSF80029,29,0,32,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
591,1104,S25B105610SSF80030,29,0,29,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
592,1104,S25B105610SSF80031,29,0,17,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
593,1104,S25B105610SSF80032,29,0,7,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
594,1104,S25B105610SSF80033,29,0,10,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
595,1104,S25B105610SSF80034,29,0,7,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
596,1104,S25B105610SSF80035,29,0,8,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
597,1104,S25B105610SSF80929,29,0,26,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
598,1104,S25B105610SSF80930,29,0,26,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
599,1104,S25B105610SSF80931,29,0,17,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
600,1104,S25B105610SSF80932,29,0,7,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
601,1104,S25B105610SSF80933,29,0,9,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
602,1104,S25B105610SSF80934,29,0,5,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
603,1104,S25B105610SSF80935,29,0,10,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
604,1105,F24B105710CSF25030,29,0,11,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
605,1105,F24B105710CSF25031,29,0,6,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
606,1105,F24B105710CSF25032,29,0,8,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
607,1105,F24B105710CSF25033,29,0,6,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
608,1105,F24B105710CSF25034,29,0,7,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
610,1106,F24B105810CSF50733,29,0,4,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
615,1107,S24C100305SLP66937,49,0,4,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
617,1107,S24C100305SLP66939,49,0,9,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
618,1107,S24C100305SLP66940,49,0,15,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
619,1107,S24C100305SLP66941,49,0,13,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
620,1107,S24C100305SLP70439,49,0,11,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
621,1107,S24C100305SLP70440,49,0,9,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
622,1107,S24C100305SLP70441,49,0,12,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
623,1107,S24C100305SLP73636,49,0,3,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
625,1107,S24C100305SLP73638,49,0,4,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
626,1107,S24C100305SLP73639,49,0,18,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
627,1107,S24C100305SLP73640,49,0,9,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
628,1107,S24C100305SLP73641,49,0,16,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
629,1107,S24C100305SLP80039,49,0,3,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
630,1107,S24C100305SLP80040,49,0,3,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
631,1107,S24C100305SLP80041,49,0,5,,1,2025-12-06 20:26:31+04:00,2025-12-06 20:26:31+04:00
632,1108,S24C100705SLP80041,49,0,10,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
633,1109,S24C100707BG70002,79,0,9,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
636,1109,S24C100707BG80902,79,0,22,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
637,1110,S24C100905SSP80040,49,0,15,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
638,1110,S24C100905SSP80041,49,0,22,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
639,1110,S24C100905SSP99940,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
640,1110,S24C100905SSP99941,49,0,16,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
641,1111,S24C101207BG25002,79,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
642,1112,S24C101802SLH80037,79,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
644,1112,S24C101802SLH80040,79,0,10,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
645,1112,S24C101802SLH80041,79,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
648,1114,S24C102502SLM25636,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
649,1114,S24C102502SLM25637,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
651,1114,S24C102502SLM25639,49,0,17,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
652,1114,S24C102502SLM25640,49,0,12,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
653,1114,S24C102502SLM25641,49,0,17,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
654,1114,S24C102502SLM40036,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
655,1114,S24C102502SLM40037,49,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
656,1114,S24C102502SLM40038,49,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
657,1114,S24C102502SLM40039,49,0,15,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
658,1114,S24C102502SLM40040,49,0,14,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
659,1114,S24C102502SLM40041,49,0,12,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
660,1115,S24C102507BGN70402,79,0,9,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
661,1116,S24C102802FRF66036,49,0,8,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
662,1116,S24C102802FRF66037,49,0,22,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
663,1116,S24C102802FRF66038,49,0,31,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
664,1116,S24C102802FRF66039,49,0,36,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
665,1116,S24C102802FRF66040,49,0,24,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
666,1116,S24C102802FRF66041,49,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
668,1116,S24C102802FRF80038,49,0,3,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
670,1116,S24C102802FRF80040,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
671,1117,S24C102907BGN710M,79,0,22,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
674,1118,S24C103302SSK80839,49,0,14,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
675,1118,S24C103302SSK80840,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
677,1119,S24C104102SLK80040,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
678,1119,S24C104102SLK80041,49,0,16,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
679,1120,S24C104501CSH30236,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
680,1120,S24C104501CSH30237,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
681,1120,S24C104501CSH30238,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
682,1120,S24C104501CSH30239,49,0,10,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
683,1120,S24C104501CSH30240,49,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
684,1120,S24C104501CSH30241,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
685,1120,S24C104501CSH50136,49,0,10,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
686,1120,S24C104501CSH50137,49,0,16,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
687,1120,S24C104501CSH50138,49,0,8,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
688,1120,S24C104501CSH50139,49,0,19,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
689,1120,S24C104501CSH50140,49,0,16,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
690,1120,S24C104501CSH50141,49,0,20,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
692,1120,S24C104501CSH80041,49,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
693,1120,S24C104501CSH99936,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
694,1120,S24C104501CSH99937,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
696,1120,S24C104501CSH99940,49,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
697,1120,S24C104501CSH99941,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
700,1121,F24C104907BGN700L2,79,0,20,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
703,1122,S24C105001OSM66339,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
704,1122,S24C105001OSM66340,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
705,1122,S24C105001OSM66341,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
706,1122,S24C105001OSM80041,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
707,1123,F24C105007BGN704XS3,99,0,19,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
708,1123,F24C105007BGN710XS3,99,0,41,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
709,1124,F24C105107BGN660XS3,99,0,27,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
710,1124,F24C105107BGN704XS3,99,0,54,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
711,1124,F24C105107BGN800XS3,99,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
712,1124,F24C105107BGN809XS3,99,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
713,1125,F24C105207BGN710XS3,129,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
714,1126,F24C105307BGN336M3,99,0,14,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
715,1126,F24C105307BGN710M3,99,0,39,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
716,1126,F24C105307BGN800M3,99,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
717,1126,F24C105307BGN808M3,99,0,52,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
718,1126,F24C105307BGN809M3,99,0,30,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
720,1127,F24C105407BGN700M1,99,0,14,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
721,1127,F24C105407BGN710M1,99,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
722,1127,F24C105407BGN822M1,99,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
723,1128,F24C105507BGN256M2,79,0,24,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
726,1128,F24C105507BGN704M2,79,0,26,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
727,1128,F24C105507BGN800M2,79,0,9,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
728,1129,F24C105707BGN251XL3,79,0,29,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
732,1130,S24C106101MSM40136,49,0,8,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
733,1130,S24C106101MSM40137,49,0,13,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
734,1130,S24C106101MSM40138,49,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
735,1130,S24C106101MSM40139,49,0,23,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
736,1130,S24C106101MSM40140,49,0,14,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
737,1130,S24C106101MSM40141,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
738,1130,S24C106101MSM80036,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
739,1130,S24C106101MSM80836,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
740,1130,S24C106101MSM80837,49,0,18,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
741,1130,S24C106101MSM80838,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
742,1130,S24C106101MSM80839,49,0,21,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
743,1130,S24C106101MSM80840,49,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
744,1130,S24C106101MSM80841,49,0,8,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
745,1131,F24C106107BGN700XS2,99,0,104,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
746,1131,F24C106107BGN711XS2,99,0,18,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
747,1131,F24C106107BGN800XS2,99,0,78,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
748,1132,S24C106202SLF70042,49,0,3,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
750,1132,S24C106202SLF80041,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
751,1132,S24C106202SLF80042,49,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
752,1133,F24C106207BGN700XS2,99,0,7,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
753,1133,F24C106207BGN800XS2,229,99,95,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
754,1133,F24C106207BGN801XS2,99,0,39,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
755,1134,S24C106501MSK80036,79,0,11,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
756,1134,S24C106501MSK80037,79,0,15,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
758,1134,S24C106501MSK80936,79,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
759,1134,S24C106501MSK80937,79,0,3,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
760,1135,F24C106507BGN710M1,99,0,69,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
761,1135,F24C106507BGN800M1,99,0,102,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
762,1135,F24C106507BGN809M1,99,0,74,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
763,1136,F24C106607BGN400L2,99,0,55,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
764,1136,F24C106607BGN500L2,99,0,62,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
765,1136,F24C106607BGN669L2,99,0,62,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
766,1136,F24C106607BGN676L2,99,0,29,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
767,1136,F24C106607BGN800L2,99,0,67,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
768,1137,F24C107007BGN336XL1,79,0,110,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
769,1137,F24C107007BGN601XL1,79,0,116,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
770,1137,F24C107007BGN800XL1,79,0,128,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
771,1138,F24C107107BGN700M2,249,99,15,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
772,1138,F24C107107BGN711M2,129,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
773,1138,F24C107107BGN800M2,99,0,33,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
775,1139,S24C1074-010466940,49,0,16,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
776,1139,S24C1074-010466941,49,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
778,1139,S24C1074-010470037,49,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
779,1139,S24C1074-010470038,49,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
780,1139,S24C1074-010470040,49,0,19,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
781,1139,S24C1074-010470041,49,0,13,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
782,1139,S24C1074-010480040,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
783,1139,S24C1074-010480041,49,0,3,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
784,1140,F24C107707BGN250L2,99,0,144,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
785,1140,F24C107707BGN800L2,99,0,122,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
786,1140,F24C107707BGN808L2,99,0,147,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
790,1142,F24C108007BGN400S3,99,0,100,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
791,1142,F24C108007BGN715S3,99,0,106,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
792,1142,F24C108007BGN800S3,99,0,130,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
794,1143,F24C108107BGN711XL3,79,0,25,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
796,1144,S24C108202SLM80036,49,0,5,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
797,1144,S24C108202SLM80039,49,0,4,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
798,1145,S25C108207BGN70403,99,0,93,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
799,1145,S25C108207BGN71003,99,0,65,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
800,1145,S25C108207BGN80003,99,0,66,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
801,1145,S25C108207BGN80903,99,0,42,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
803,1146,S24C108401OSM80039,79,0,6,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
804,1146,S24C108401OSM80041,79,0,8,,1,2025-12-06 20:26:32+04:00,2025-12-06 20:26:32+04:00
806,1147,S25C108507BGN40002,149,0,45,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
809,1148,S25C108607BGN25102,199,0,9,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
810,1148,S25C108607BGN70402,199,0,49,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
811,1148,S25C108607BGN80002,199,0,21,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
812,1149,S25C108707BGN70003,129,0,23,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
813,1149,S25C108707BGN71003,99,0,70,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
814,1149,S25C108707BGN80003,99,0,81,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
816,1150,S25C108807BGN71003,149,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
818,1151,S25C108907BGN25102,199,149,13,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
819,1151,S25C108907BGN66002,129,0,21,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
824,1152,S24C109001OSM80039,79,0,3,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
826,1152,S24C109001OSM80041,79,0,6,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
827,1153,F24C109101CSM25136,99,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
828,1153,F24C109101CSM25137,99,0,8,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
830,1153,F24C109101CSM25139,99,0,8,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
832,1153,F24C109101CSM25141,99,0,4,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
833,1154,F24C109201CSF40136,99,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
834,1154,F24C109201CSF40137,99,0,9,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
836,1154,F24C109201CSF40139,99,0,16,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
837,1154,F24C109201CSF40140,99,0,13,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
838,1154,F24C109201CSF40141,99,0,20,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
842,1154,F24C109201CSF66939,99,0,15,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
843,1154,F24C109201CSF66940,99,0,12,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
844,1154,F24C109201CSF66941,99,0,14,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
846,1154,F24C109201CSF80040,99,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
847,1154,F24C109201CSF80041,99,0,10,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
848,1155,F24C109401FSF70441,99,0,16,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
854,1155,F24C109401FSF80041,99,0,19,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
856,1156,F24C109601CSM71541,99,0,7,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
857,1156,F24C109601CSM80039,99,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
859,1157,F24C109901CSM60036,99,0,6,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
860,1157,F24C109901CSM60037,99,0,8,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
861,1157,F24C109901CSM60038,99,0,4,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
862,1157,F24C109901CSM60039,99,0,20,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
863,1157,F24C109901CSM60040,99,0,7,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
864,1157,F24C109901CSM60041,99,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
865,1157,F24C109901CSM66936,99,0,4,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
866,1157,F24C109901CSM66937,99,0,5,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
868,1157,F24C109901CSM66939,99,0,7,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
869,1157,F24C109901CSM66941,99,0,10,,1,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00
